,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,year,genre,Adventure,Music,Western,Drama,Mystery,Romance,Comedy,Family,Musical,War,\N,Crime,Action,History,Thriller,Animation,Documentary,Fantasy,Biography,Horror,Sport,Film-Noir,Sci-Fi,News,Talk-Show,Adult,Reality-TV,Short,Game-Show,total,new_title
4173,298620,tt4815352,movie,Luises Solrealismo Maranhense,Luises Solrealismo Maranhense,0,2013,\N,\N,Drama,2013,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,luises solrealismo maranhense
4175,298772,tt4822652,movie,Vilanova Artigas: the architect and the light,Vilanova Artigas: the architect and the light,0,2015,\N,93,"Biography,Documentary,History",2015,"['Biography', 'Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,vilanova artigas the architect and the light
4176,298798,tt4823672,movie,Armenia Sings on in Our Hearts,Armenia Sings on in Our Hearts,0,2015,\N,52,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,armenia sings on in our hearts
4180,299558,tt4863500,movie,Desabafo,Desabafo,0,2015,\N,80,"Drama,Thriller",2015,"['Drama', 'Thriller']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,desabafo
4181,299608,tt4868844,movie,The Prisoner's Dilemma,The Prisoner's Dilemma,0,2015,\N,86,"Crime,Drama,Thriller",2015,"['Crime', 'Drama', 'Thriller']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,the prisoner's dilemma
4182,299615,tt4869556,movie,Amores Líquidos,Amores Líquidos,0,2016,\N,\N,Drama,2016,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,amores liquidos
4185,299976,tt4884332,movie,The Nation That Didn't Wait for God,The Nation That Didn't Wait for God,0,2015,\N,89,"Documentary,History",2015,"['Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,the nation that didn't wait for god
4186,299997,tt4884996,movie,Escape Line,Linha de Fuga 2.0,0,2016,\N,80,Drama,2016,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,linha de fuga 2.0
4187,300092,tt4887784,movie,Preto Pálido,Preto Pálido,0,2015,\N,52,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,preto palido
4190,300293,tt4899718,movie,Sabotage: Maestro do Canão,Sabotage: Maestro do Canão,0,2015,\N,107,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sabotage maestro do canao
4191,300333,tt4901638,movie,Envelhescencia,Envelhescencia,0,2015,\N,84,"Biography,Documentary",2015,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,envelhescencia
4193,300562,tt4914458,movie,Molduras da gente,Molduras da gente,0,2015,\N,63,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,molduras da gente
4195,300583,tt4915642,movie,Matheus,Matheus,0,2012,\N,\N,History,2012,['History'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,matheus
4196,300705,tt4922032,movie,I Never,I Never,0,2013,\N,71,Romance,2013,['Romance'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i never
4198,300835,tt4930760,movie,Diário de um Exorcista - Zero,Diário de um Exorcista - Zero,0,2016,\N,98,"Horror,Thriller",2016,"['Horror', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,diario de um exorcista  zero
4199,300837,tt4930840,movie,Um Longo e Demorado Adeus,Um Longo e Demorado Adeus,0,2012,\N,\N,Drama,2012,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,um longo e demorado adeus
4202,301055,tt4940708,movie,Sabotage: Maestro of Canao,Sabotage: Maestro of Canao,0,2015,\N,108,"Biography,Documentary,Music",2015,"['Biography', 'Documentary', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,sabotage maestro of canao
4203,301056,tt4940714,movie,Behind the Sky,Behind the Sky,0,2016,\N,105,Drama,2016,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,behind the sky
4204,301082,tt4942170,movie,Como Viver Só,Como Viver Só,0,2014,\N,59,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,como viver so
4206,301363,tt4953554,movie,Brava Gente Italiana,Brava Gente Italiana,0,2015,\N,80,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,brava gente italiana
4214,301880,tt4977618,movie,Coratio: 30 years of 'Brazil: No More',Coratio: 30 years of 'Brazil: No More',0,2015,\N,56,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,coratio 30 years of 'brazil no more
4215,302059,tt4987920,movie,Jedi Carioca: A Trajetória Do Cjrj,Jedi Carioca: A Trajetória Do Cjrj,0,2015,\N,\N,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jedi carioca a trajetoria do cjrj
4216,302239,tt5001030,movie,Bebê Mais: Bichos,Bebê Mais: Bichos,0,2003,\N,\N,"Family,Music",2003,"['Family', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,bebe mais bichos
4217,302294,tt5004202,movie,Foliar Brasil,Foliar Brasil,0,2011,\N,98,Drama,2011,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,foliar brasil
4220,302697,tt5028704,movie,Patrícia,Patrícia,0,2014,\N,90,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,patricia
4221,302774,tt5032532,movie,Origem do Mundo,Origem do Mundo,0,2015,\N,65,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,origem do mundo
4222,302856,tt5037676,movie,Politics Unveiled,Politics Unveiled,0,2010,\N,84,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,politics unveiled
4228,303358,tt5068688,movie,Whirlpool,Whirlpool,0,2016,\N,98,Drama,2016,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,whirlpool
4230,303398,tt5068978,movie,Romancing Brazil,Romancing Brazil,0,2018,\N,90,"Drama,Family,Romance",2018,"['Drama', 'Family', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,romancing brazil
4231,303421,tt5069098,movie,The Cult,A Seita,0,2015,\N,70,Sci-Fi,2015,['Sci-Fi'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a seita
4233,303927,tt5091058,movie,A Message from the Republic of Venezuela,A Message from the Republic of Venezuela,0,2015,\N,99,"Animation,Documentary",2015,"['Animation', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,a message from the republic of venezuela
4234,303972,tt5093146,movie,Que Geração É Essa?,Que Geração É Essa?,0,2015,\N,\N,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,que geracao e essa
4235,304052,tt5096414,movie,The March of the White Elephants,The March of the White Elephants,0,2015,\N,52,"Documentary,Sport",2015,"['Documentary', 'Sport']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,the march of the white elephants
4236,304071,tt5096874,movie,TupiniQueens,TupiniQueens,0,2015,\N,\N,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tupiniqueens
4237,304165,tt5102866,movie,O Lugar das Perdas,O Lugar das Perdas,0,2015,\N,80,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o lugar das perdas
4241,304316,tt5110352,movie,Para mudar o mundo,Para mudar o mundo,0,2013,\N,60,Documentary,2013,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,para mudar o mundo
4243,304395,tt5112910,movie,Biopirates the Sao Luis Letter,Biopirates the Sao Luis Letter,0,2004,\N,52,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,biopirates the sao luis letter
4244,304417,tt5113628,movie,O sal e o açúcar,O sal e o açúcar,0,2013,\N,67,Documentary,2013,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o sal e o acucar
4246,304694,tt5126262,movie,A Play for Passion,A Play for Passion,0,2015,\N,101,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a play for passion
4249,304751,tt5127756,movie,Black & White,Black & White,0,2018,\N,92,"Action,Drama",2018,"['Action', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,black & white
4252,305163,tt5138946,movie,Along for the Ride,Along for the Ride,0,2015,\N,86,"Biography,Documentary,Drama",2015,"['Biography', 'Documentary', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,along for the ride
4253,305165,tt5138984,movie,Yemanja Wisdom from the African Heart of Brazil,Yemanja Wisdom from the African Heart of Brazil,0,2015,\N,53,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yemanja wisdom from the african heart of brazil
4254,305204,tt5140090,movie,Crossing,Crossing,0,2015,\N,90,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,crossing
4257,305278,tt5142644,movie,O Tormento de Mathias,O Tormento de Mathias,0,2011,\N,50,Horror,2011,['Horror'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o tormento de mathias
4258,305285,tt5142730,movie,On Red,On Red,0,2015,\N,97,"Documentary,Drama",2015,"['Documentary', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,on red
4259,305360,tt5144272,movie,Mockup,Mockup,0,2015,\N,70,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,mockup
4267,306306,tt5185970,movie,Contos Pouco Fantásticos,Contos Pouco Fantásticos,0,2016,\N,90,Comedy,2016,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,contos pouco fantasticos
4270,306379,tt5190846,movie,In Transit,In Transit,0,2018,\N,80,Drama,2018,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,in transit
4271,306465,tt5195268,movie,Ayrton: Retratos e Memórias - O Filme,Ayrton: Retratos e Memórias - O Filme,0,2015,\N,90,"Biography,Documentary,Sport",2015,"['Biography', 'Documentary', 'Sport']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ayrton retratos e memorias  o filme
4272,306652,tt5203896,movie,Premê - Quase Lindo,Premê - Quase Lindo,0,2015,\N,70,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,preme  quase lindo
4273,306662,tt5204636,movie,Another Forever,Another Forever,0,2016,\N,72,Drama,2016,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,another forever
4274,306672,tt5204834,movie,Wrestlers,Monstros do Ringue,0,2015,\N,87,Documentary,2015,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,monstros do ringue
4275,306718,tt5206832,movie,Urutau,Urutau,0,2015,\N,70,Drama,2015,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,urutau
4277,306781,tt5209124,movie,A Cold Night,A Cold Night,0,2015,\N,87,"Drama,Mystery,Romance",2015,"['Drama', 'Mystery', 'Romance']",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,a cold night
4280,306920,tt5215468,movie,Pingo D'água,Pingo D'água,0,2014,\N,80,Drama,2014,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pingo d'agua
4283,307116,tt5224814,movie,Cartas de Amor são Ridículas,Cartas de Amor são Ridículas,0,2016,\N,100,"Drama,Romance",2016,"['Drama', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,cartas de amor sao ridiculas
4284,307117,tt5224816,movie,Justiça Divina,Justiça Divina,0,2014,\N,90,Family,2014,['Family'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,justica divina
4287,307259,tt5231116,movie,A Capital dos Mortos 2: Mundo Morto,A Capital dos Mortos 2: Mundo Morto,0,2015,\N,71,"Drama,Horror",2015,"['Drama', 'Horror']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,a capital dos mortos 2 mundo morto
4289,307372,tt5237084,movie,A Música Audaz de Toninho Horta,A Música Audaz de Toninho Horta,0,2010,\N,50,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a musica audaz de toninho horta
4290,307388,tt5237720,movie,A Batalha da Maria Antônia,A Batalha da Maria Antônia,0,2014,\N,\N,Documentary,2014,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a batalha da maria antonia
4292,307518,tt5242080,movie,Corte Seco,Corte Seco,0,2014,\N,\N,History,2014,['History'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,corte seco
4293,307554,tt5243924,movie,Invasão,Invasão,0,2014,\N,88,Thriller,2014,['Thriller'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,invasao
4294,307556,tt5244066,movie,Jana Contra a Máquina do Tempo,Jana Contra a Máquina do Tempo,0,2015,\N,53,Action,2015,['Action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jana contra a maquina do tempo
4295,307606,tt5246450,movie,Horror no Cinema Nacional,Horror no Cinema Nacional,0,2016,\N,\N,Documentary,2016,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,horror no cinema nacional
4296,307645,tt5247248,movie,Um Cangaceiro na Mira de Deus,Um Cangaceiro na Mira de Deus,0,2016,\N,\N,Adventure,2016,['Adventure'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,um cangaceiro na mira de deus
4301,307981,tt5263858,movie,Melvik,Melvik,0,2016,\N,60,"Adventure,Fantasy",2016,"['Adventure', 'Fantasy']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,melvik
4302,308061,tt5267720,movie,Segue o Baile,Segue o Baile,0,2017,\N,\N,Documentary,2017,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,segue o baile
4305,308300,tt5278092,movie,Alice Diz:,Alice Diz:,0,2012,\N,76,Sci-Fi,2012,['Sci-Fi'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,alice diz
4306,308383,tt5280956,movie,World Cup Fever,World Cup Fever,0,2015,\N,53,"Action,Documentary,Sport",2015,"['Action', 'Documentary', 'Sport']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,world cup fever
4307,308394,tt5281262,movie,Paixão e Virtude,Paixão e Virtude,0,2014,\N,65,Drama,2014,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,paixao e virtude
4309,308499,tt5287296,movie,Retratos de Identificação,Retratos de Identificação,0,2014,\N,71,"Documentary,History",2014,"['Documentary', 'History']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,retratos de identificacao
